trades,net,net_pct,pf,dd_pct,win_pct,recovery,passed,objective,EMAFast,EMAMid,EMASlow,RatioTP
183,3395.5599999999995,33.9556,1.3230921912123903,14.542892740971162,35.51912568306011,1.95240258284124,True,3395.5599999999995,45,90,75,4.0
219,3382.4700000000003,33.8247,1.271665789885831,15.452342685583279,37.89954337899543,1.7858492956854142,True,3382.4700000000003,45,85,80,3.5
2126,3371.470000000002,33.71470000000002,1.0234548660775407,50.81354752043723,28.927563499529636,0.544799513934,False,3371.470000000002,25,45,90,4.0
1708,3371.279999999997,33.71279999999997,1.030273182226637,77.38942751369129,29.7423887587822,0.3880462670194971,False,3371.279999999997,50,80,115,4.5
2128,3366.5700000000024,33.66570000000003,1.022710752786605,46.1051004523882,27.396616541353385,0.5333949131676808,False,3366.5700000000024,25,45,90,5.0
2119,3355.9500000000007,33.55950000000001,1.0226873790109547,44.61644448328868,27.465785747994335,0.5524370309524086,False,3355.9500000000007,30,45,100,5.0
224,3346.3900000000003,33.4639,1.2592338387003563,16.150267402930563,37.05357142857143,1.638042605682063,True,3346.3900000000003,40,95,75,3.5
217,3346.0,33.46,1.264277167195195,16.026754669412245,36.405529953917046,1.7100569337544593,True,3346.0,45,85,80,4.0
142,3344.6900000000005,33.44690000000001,1.4066087028405676,15.100758398404926,34.50704225352113,1.913416322467708,True,3344.6900000000005,45,90,65,5.0
129,3333.7999999999993,33.337999999999994,1.452459087590151,9.6533,34.883720930232556,3.4535340246340627,True,3333.7999999999993,50,90,70,5.0
1775,3333.2400000000016,33.33240000000002,1.0286255298841296,76.86153656190031,29.521126760563384,0.3718598346664883,False,3333.2400000000016,50,80,95,4.5
1819,3332.569999999999,33.32569999999998,1.0272767706160582,81.31640596384796,28.257284222100054,0.3063457511449229,False,3332.569999999999,45,75,95,5.0
235,3309.25,33.0925,1.2327494288961665,15.729026516060166,35.74468085106383,1.8286180029839212,True,3309.25,45,100,95,3.5
209,3301.18,33.011799999999994,1.2664577738711273,14.831699526292317,36.84210526315789,1.7628481715652773,True,3301.18,45,80,75,4.0
176,3279.5700000000006,32.795700000000004,1.3091463707773123,13.732562783602884,32.95454545454545,2.196219061395049,True,3279.5700000000006,50,90,80,5.0
197,3275.95,32.759499999999996,1.2869160433708768,20.511499999999998,36.04060913705584,1.5971284401433343,True,3275.95,40,95,70,4.5
1793,3272.6100000000024,32.726100000000024,1.0278071842852077,77.56486601983976,29.447852760736197,0.3556276385923163,False,3272.6100000000024,50,80,90,4.5
2141,3264.5800000000004,32.6458,1.0220011965068794,51.75184927766472,27.603923400280244,0.4893248995743149,False,3264.5800000000004,30,45,85,5.0
177,3259.81,32.5981,1.3087406153009777,17.574607537112534,33.89830508474576,1.6594430869476688,True,3259.81,50,85,80,5.0
2152,3254.1500000000005,32.541500000000006,1.0224069721444047,49.84320222830525,29.08921933085502,0.5225611058386366,False,3254.1500000000005,25,45,85,4.0
155,3241.55,32.4155,1.3792253463456179,10.953815921096348,37.41935483870968,2.629015644895742,True,3241.55,50,90,75,3.5
161,3230.0600000000004,32.3006,1.346105421967535,14.23540000000001,34.78260869565217,1.9858960959114667,True,3230.0600000000004,45,90,70,4.5
221,3229.599999999999,32.29599999999999,1.2439413108748607,20.904300000000003,34.841628959276015,1.5449452983357483,True,3229.599999999999,40,95,75,4.5
178,3222.49,32.2249,1.3247253555615115,11.116379917308954,38.764044943820224,2.4590713113815883,True,3222.49,45,85,70,3.5
2020,3222.239999999999,32.22239999999999,1.0231011574667532,44.36677193854017,27.920792079207924,0.5857212450829979,False,3222.239999999999,25,45,135,4.5
2278,3219.63,32.1963,1.020743440131804,63.100518321244614,28.35820895522388,0.41747015134383786,False,3219.63,40,45,70,4.5
2150,3213.1900000000023,32.13190000000002,1.02172667564938,54.24172704709951,28.046511627906977,0.46659464137649653,False,3213.1900000000023,40,45,105,4.5
2105,3208.8599999999997,32.08859999999999,1.0216296848527293,39.47520649745721,26.79334916864608,0.5907359576728146,False,3208.8599999999997,25,30,250,5.0
267,3207.71,32.0771,1.1903488897882353,20.211770977199485,31.835205992509362,1.5381749304689751,True,3207.71,40,100,95,5.0
199,3201.0900000000006,32.01090000000001,1.2806319432755426,20.511499999999998,36.68341708542713,1.560631840674744,True,3201.0900000000006,40,95,70,4.0
2103,3200.5400000000027,32.00540000000003,1.0221413675964843,48.253411636536384,28.007608178792204,0.5567037565945223,False,3200.5400000000027,35,45,110,4.5
2032,3189.16,31.891599999999997,1.0228447271155525,39.85589863639124,28.051181102362204,0.6843896597751863,False,3189.16,35,45,145,4.5
352,3184.440000000001,31.84440000000001,1.1446774987153923,27.608699999999992,33.52272727272727,1.1534190309576338,False,3184.440000000001,30,100,95,4.5
204,3174.2699999999995,31.742699999999996,1.256036180787789,17.88263367286716,34.80392156862745,1.5073580739368897,True,3174.2699999999995,50,100,95,3.5
1827,3166.88,31.6688,1.0260892918634905,67.01303047415867,29.337712096332787,0.395370728723205,False,3166.88,50,85,105,4.5
195,3146.92,31.469200000000004,1.2732797354494596,18.3658,35.38461538461539,1.7134674231451938,True,3146.92,45,85,75,4.5
